N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.05,2,100,0.05,0.5,253.7556,0.9,0.1999999999999975,-1.0999999999999992,0.03999999999999915
4,0.3,0.05,3,50,0.05,0.5,137.3405,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.05,3,100,0.05,0.5,273.0145,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.3,0.05,4,50,0.05,0.5,239.7635,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.3,0.05,4,100,0.05,0.5,406.1105,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.01,2,50,0.05,0.5,141.4146,-1.1,0.03999999999999915,-1.2999999999999994,0.23999999999999932
4,0.3,0.01,2,100,0.05,0.5,326.3294,-1.1,0.03999999999999915,0.6000000000000023,0.4999999999999978
4,0.3,0.01,3,50,0.05,0.5,176.1406,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
4,0.3,0.01,3,100,0.05,0.5,363.3565,-1.0,0.06000000000000094,-1.1999999999999993,0.13999999999999924
4,0.3,0.01,4,50,0.05,0.5,221.8425,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.3,0.01,4,100,0.05,0.5,401.9195,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.1,0.5,2,50,0.05,0.5,125.8865,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,2,100,0.05,0.5,240.8616,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,3,50,0.05,0.5,100.9715,1.1,2.6645352591003757e-15,0.8000000000000025,0.2999999999999976
4,0.1,0.5,3,100,0.05,0.5,179.7345,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.5,4,50,0.05,0.5,93.1235,1.1,2.6645352591003757e-15,-0.49999999999999867,0.5600000000000014
4,0.1,0.5,4,100,0.05,0.5,157.3405,1.1,2.6645352591003757e-15,-0.49999999999999867,0.5600000000000014
4,0.1,0.25,2,50,0.05,0.5,138.4625,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.1,0.25,2,100,0.05,0.5,212.6065,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.1,0.25,3,50,0.05,0.5,111.2815,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.25,3,100,0.05,0.5,200.8645,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,50,0.05,0.5,121.7075,1.1,2.6645352591003757e-15,1.0000000000000027,0.09999999999999742
4,0.1,0.25,4,100,0.05,0.5,215.9965,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
4,0.1,0.1,2,50,0.05,0.5,125.5136,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.1,0.1,2,100,0.05,0.5,225.5295,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.1,0.1,3,50,0.05,0.5,126.8947,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.1,0.1,3,100,0.05,0.5,246.9889,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.1,0.1,4,50,0.05,0.5,117.3907,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.1,4,100,0.05,0.5,224.9009,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,2,50,0.05,0.5,158.8805,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
4,0.1,0.05,2,100,0.05,0.5,272.1505,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
4,0.1,0.05,3,50,0.05,0.5,111.5945,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.1,0.05,3,100,0.05,0.5,260.2526,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.1,0.05,4,50,0.05,0.5,130.3885,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.05,4,100,0.05,0.5,215.354,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,2,50,0.05,0.5,132.34,-1.1,0.03999999999999915,1.2000000000000028,0.10000000000000275
4,0.1,0.01,2,100,0.05,0.5,250.1917,-1.3,0.23999999999999932,-1.1999999999999993,0.13999999999999924
4,0.1,0.01,3,50,0.05,0.5,120.0134,-1.2,0.13999999999999924,-1.2999999999999994,0.23999999999999932
4,0.1,0.01,3,100,0.05,0.5,249.5966,-1.2,0.13999999999999924,1.400000000000003,0.30000000000000293
4,0.1,0.01,4,50,0.05,0.5,137.9205,-1.1,0.03999999999999915,1.1000000000000028,2.6645352591003757e-15
4,0.1,0.01,4,100,0.05,0.5,236.1159,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
