N_iter,Min_dist,N_mc,Toler,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2000,0.5,150,0.0001,0.6413,-1.0618,0.0018000000000000238,1.0976,0.0024000000000001798
2000,0.5,200,0.1,0.5791,1.1387,0.03869999999999996,-0.0251,1.0349000000000002
2000,0.5,200,0.05,0.6601,-1.0672,0.007199999999999873,1.1015,0.0014999999999998348
2000,0.5,200,0.01,0.7325,-0.0357,1.0243,-1.062,0.0020000000000000018
2000,0.5,200,0.0001,0.8718,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,50,0.1,0.1757,1.1216,0.02159999999999984,-0.0252,1.0348000000000002
2000,1.0,50,0.05,0.1565,-0.0622,0.9978,1.1183,0.018299999999999983
2000,1.0,50,0.01,0.1922,-0.0357,1.0243,1.0977,0.0023000000000001908
2000,1.0,50,0.0001,0.2097,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,100,0.1,0.2666,-1.0959,0.03590000000000004,0.7155,0.38450000000000006
2000,1.0,100,0.05,0.3321,-1.0677,0.00770000000000004,-0.0343,1.0257
2000,1.0,100,0.01,0.3697,-1.062,0.0020000000000000018,-0.0357,1.0243
2000,1.0,100,0.0001,0.4956,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
2000,1.0,150,0.1,0.4124,-1.0852,0.02519999999999989,-0.037,1.0230000000000001
2000,1.0,150,0.05,0.4886,1.1019,0.0019000000000000128,-0.0353,1.0247000000000002
2000,1.0,150,0.01,0.5462,-0.0357,1.0243,-1.0621,0.0020999999999999908
2000,1.0,150,0.0001,0.6694,-1.0618,0.0018000000000000238,1.0976,0.0024000000000001798
2000,1.0,200,0.1,0.6003,1.1629,0.06289999999999996,-1.0995,0.03949999999999987
2000,1.0,200,0.05,0.632,-0.0359,1.0241,-1.0669,0.006899999999999906
2000,1.0,200,0.01,0.7444,-0.0357,1.0243,-1.062,0.0020000000000000018
2000,1.0,200,0.0001,1.1064,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
